"banter_asset_id","blueprint","category","group","line_index","role","speaker_name","speaker_guid","text_key","text","json_path","source"
"c143ed58436fc2b41b91e989a8448dbe","Banter_GreyborLann_banter3","Banter","GreyborLann","0","FirstPhrase","Greybor","f72bb7c48bb3e45458f866045448fb58","88db31d1-4148-47cf-a2a5-6662880120e5","""You were asking me about the most remarkable place I've ever been to. It's got to be Absalom, center of the world. People of all stripes, from hundreds of different cultures, living side by side.""","Strings/Mechanics/Blueprints/World/Dialogs/Barkobanters/Banter/GreyborLann/Banter_GreyborLann_banter3_FirstPhrase.Array.data[0].json","WOTR_Blueprints\World\Dialogs\Barkobanters\Banter\GreyborLann\Banter_GreyborLann_banter3.jbp"
"c143ed58436fc2b41b91e989a8448dbe","Banter_GreyborLann_banter3","Banter","GreyborLann","1","Response","Lann","cb29621d99b902e4da6f5d232352fbda","94631fc9-9ff6-40d0-83d7-ef2fec58fdf7","""Really? Huh... Maybe even my face wouldn't stand out in a crowd that big. I wouldn't mind seeing the place someday!""","Strings/Mechanics/Blueprints/World/Dialogs/Barkobanters/Banter/GreyborLann/Banter_GreyborLann_banter3_Responses.Array.data[0].Response.json","WOTR_Blueprints\World\Dialogs\Barkobanters\Banter\GreyborLann\Banter_GreyborLann_banter3.jbp"
"236901c3481b2e0429f72e35fcb93f6f","Banter_GreyborLann_banter4_pack2","Banter","GreyborLann","0","FirstPhrase","Greybor","f72bb7c48bb3e45458f866045448fb58","7736fd35-b318-4411-b6fb-1c169fd89fe9","""I'm beginning to think I'm a bad storyteller. You were practically snoring when I was telling you about my last mission before I came to Mendev.""","Strings/Mechanics/Blueprints/World/Dialogs/Barkobanters/Banter/GreyborLann/Banter_GreyborLann_banter4_pack2_FirstPhrase.Array.data[0].json","WOTR_Blueprints\World\Dialogs\Barkobanters\Banter\GreyborLann\Banter_GreyborLann_banter4_pack2.jbp"
"236901c3481b2e0429f72e35fcb93f6f","Banter_GreyborLann_banter4_pack2","Banter","GreyborLann","1","Response","Lann","cb29621d99b902e4da6f5d232352fbda","3ca9b752-352e-4cdd-ada1-4e4f3cab2a83","""I like hearing about your travels in distant lands, but you always describe towns as a list of places to ambush a target. Why do I need to know that some such alley in some such town has exits to the street where the nobility's carriages go past, and where the best hiding spots are in the slums?""","Strings/Mechanics/Blueprints/World/Dialogs/Barkobanters/Banter/GreyborLann/Banter_GreyborLann_banter4_pack2_Responses.Array.data[0].Response.json","WOTR_Blueprints\World\Dialogs\Barkobanters\Banter\GreyborLann\Banter_GreyborLann_banter4_pack2.jbp"
"9fa70342f9cba7d4cb55a319889473b2","Banter_GreyborLann_banter5_pack2","Banter","GreyborLann","0","FirstPhrase","Greybor","f72bb7c48bb3e45458f866045448fb58","883924f9-1be3-4999-8c51-3525fa191241","""Here's my advice to you, Lann: if you want to stop coming across as a savage, stop eating every meal with your knife. Other cutlery is available, you know.""","Strings/Mechanics/Blueprints/World/Dialogs/Barkobanters/Banter/GreyborLann/Banter_GreyborLann_banter5_pack2_FirstPhrase.Array.data[0].json","WOTR_Blueprints\World\Dialogs\Barkobanters\Banter\GreyborLann\Banter_GreyborLann_banter5_pack2.jbp"
"9fa70342f9cba7d4cb55a319889473b2","Banter_GreyborLann_banter5_pack2","Banter","GreyborLann","1","Response","Lann","cb29621d99b902e4da6f5d232352fbda","6a4d359e-4560-4aae-9dbc-65d553a56b81","""The next time I find myself at a royal reception, I'll remember that, Greybor. The Queen probably has thirteen different forks for one main course.""","Strings/Mechanics/Blueprints/World/Dialogs/Barkobanters/Banter/GreyborLann/Banter_GreyborLann_banter5_pack2_Responses.Array.data[0].Response.json","WOTR_Blueprints\World\Dialogs\Barkobanters\Banter\GreyborLann\Banter_GreyborLann_banter5_pack2.jbp"
"c53ad407c6aeffc4ab6901b5e4160b47","Banter_GreyborNenio_banter1","Banter","GreyborNenio","0","FirstPhrase","Greybor","f72bb7c48bb3e45458f866045448fb58","5249af5c-391a-46fe-89f4-9c237f6b5421","""Nenio, out of interest, whose head is worth more — Queen Galfrey's or the Commander's? What does your science tell you?""","Strings/Mechanics/Blueprints/World/Dialogs/Barkobanters/Banter/GreyborNenio/Banter_GreyborNenio_banter1_FirstPhrase.Array.data[0].json","WOTR_Blueprints\World\Dialogs\Barkobanters\Banter\GreyborNenio\Banter_GreyborNenio_banter1.jbp"
"c53ad407c6aeffc4ab6901b5e4160b47","Banter_GreyborNenio_banter1","Banter","GreyborNenio","1","Response","Nenio","1b893f7cf2b150e4f8bc2b3c389ba71d","861d3684-7b63-4c9f-8a5a-80f46042d5da","""The Queen's, most certainly. Although, if we consider the developing trends, the price for the Commander's head could exceed that for the Queen's in approximately eight months and four days' time.""","Strings/Mechanics/Blueprints/World/Dialogs/Barkobanters/Banter/GreyborNenio/Banter_GreyborNenio_banter1_Responses.Array.data[0].Response.json","WOTR_Blueprints\World\Dialogs\Barkobanters\Banter\GreyborNenio\Banter_GreyborNenio_banter1.jbp"
"828751692f034c14aae78581419661f5","Banter_GreyborNenio_banter2","Banter","GreyborNenio","0","FirstPhrase","Greybor","f72bb7c48bb3e45458f866045448fb58","a5dee700-4d77-48ad-85ec-6ccc00dfe479","""The most important thing is to make the right shape with your lips and tongue, and to exhale just right.""","Strings/Mechanics/Blueprints/World/Dialogs/Barkobanters/Banter/GreyborNenio/Banter_GreyborNenio_banter2_FirstPhrase.Array.data[0].json","WOTR_Blueprints\World\Dialogs\Barkobanters\Banter\GreyborNenio\Banter_GreyborNenio_banter2.jbp"
"828751692f034c14aae78581419661f5","Banter_GreyborNenio_banter2","Banter","GreyborNenio","1","Response","Nenio","1b893f7cf2b150e4f8bc2b3c389ba71d","350522c8-b3ca-4880-9646-f1d2742dea47","""Dwarf boy, your skill at creating smoke rings is worthy of accolades. Tell me, can you hit the Commander's head with a smoke ring from here?""","Strings/Mechanics/Blueprints/World/Dialogs/Barkobanters/Banter/GreyborNenio/Banter_GreyborNenio_banter2_Responses.Array.data[0].Response.json","WOTR_Blueprints\World\Dialogs\Barkobanters\Banter\GreyborNenio\Banter_GreyborNenio_banter2.jbp"
"a0a96586a36ac9d43a0d71210b5a3776","Banter_GreyborNenio_banter3","Banter","GreyborNenio","0","FirstPhrase","Greybor","f72bb7c48bb3e45458f866045448fb58","81febcef-660c-4037-b1f9-91ac5f0b1fae","""Why are my boots wet and slimy? They were dry when I left them here a moment ago, and oddly enough, I prefer them that way.""","Strings/Mechanics/Blueprints/World/Dialogs/Barkobanters/Banter/GreyborNenio/Banter_GreyborNenio_banter3_FirstPhrase.Array.data[0].json","WOTR_Blueprints\World\Dialogs\Barkobanters\Banter\GreyborNenio\Banter_GreyborNenio_banter3.jbp"
"a0a96586a36ac9d43a0d71210b5a3776","Banter_GreyborNenio_banter3","Banter","GreyborNenio","1","Response","Nenio","1b893f7cf2b150e4f8bc2b3c389ba71d","3e2cbc45-f314-40de-b27e-1e70969613d6","""I conducted an experiment. Did you know that footwear is completely unusable as a foodstuff, even footwear made from high-quality leather?""","Strings/Mechanics/Blueprints/World/Dialogs/Barkobanters/Banter/GreyborNenio/Banter_GreyborNenio_banter3_Responses.Array.data[0].Response.json","WOTR_Blueprints\World\Dialogs\Barkobanters\Banter\GreyborNenio\Banter_GreyborNenio_banter3.jbp"
"872456a02f5e8a0449ad5e8a48cd1c71","Banter_GreyborNenio_banter4_pack2","Banter","GreyborNenio","0","FirstPhrase","Greybor","f72bb7c48bb3e45458f866045448fb58","bf6fefcf-6c71-4233-baae-c7060649dd14","""You created an anatomical atlas of weak points for every creature on Golarion? A useful document.""","Strings/Mechanics/Blueprints/World/Dialogs/Barkobanters/Banter/GreyborNenio/Banter_GreyborNenio_banter4_pack2_FirstPhrase.Array.data[0].json","WOTR_Blueprints\World\Dialogs\Barkobanters\Banter\GreyborNenio\Banter_GreyborNenio_banter4_pack2.jbp"
"872456a02f5e8a0449ad5e8a48cd1c71","Banter_GreyborNenio_banter4_pack2","Banter","GreyborNenio","1","Response","Nenio","1b893f7cf2b150e4f8bc2b3c389ba71d","c8479093-21a9-4a94-8fa4-a0ef190a73df","""The atlas is not yet complete. All my attempts to pinch a dragon's tail have been unsuccessful so far.""","Strings/Mechanics/Blueprints/World/Dialogs/Barkobanters/Banter/GreyborNenio/Banter_GreyborNenio_banter4_pack2_Responses.Array.data[0].Response.json","WOTR_Blueprints\World\Dialogs\Barkobanters\Banter\GreyborNenio\Banter_GreyborNenio_banter4_pack2.jbp"
"9cb4ad5d3faf8404d977aeb2f75c05ab","Banter_GreyborNenio_banter5_pack2","Banter","GreyborNenio","0","FirstPhrase","Greybor","f72bb7c48bb3e45458f866045448fb58","421045a7-2322-4eb6-9c0d-a078a9415726","""If one of your experiments kills you, all your work will die with you. You should make sure it is preserved.""","Strings/Mechanics/Blueprints/World/Dialogs/Barkobanters/Banter/GreyborNenio/Banter_GreyborNenio_banter5_pack2_FirstPhrase.Array.data[0].json","WOTR_Blueprints\World\Dialogs\Barkobanters\Banter\GreyborNenio\Banter_GreyborNenio_banter5_pack2.jbp"
"9cb4ad5d3faf8404d977aeb2f75c05ab","Banter_GreyborNenio_banter5_pack2","Banter","GreyborNenio","1","Response","Nenio","1b893f7cf2b150e4f8bc2b3c389ba71d","8d469405-fb91-4764-b44e-727d738deaee","""There are many ways to recreate my Encyclopedia in the event of my death. For example, summoning my spirit. Yes, it would be quite good if someone did that! Then I could continue my research without any distractions!""","Strings/Mechanics/Blueprints/World/Dialogs/Barkobanters/Banter/GreyborNenio/Banter_GreyborNenio_banter5_pack2_Responses.Array.data[0].Response.json","WOTR_Blueprints\World\Dialogs\Barkobanters\Banter\GreyborNenio\Banter_GreyborNenio_banter5_pack2.jbp"
"1d0eea65609b64347ab0729371ae2e1e","Banter_GreyborRegill_banter1","Banter","GreyborRegill","0","FirstPhrase","Greybor","f72bb7c48bb3e45458f866045448fb58","ecd66c81-7da0-46d1-b5a1-18a671a9d258","""I don't mean anything in particular by this, but in my circles your skills would be highly prized. Perhaps even more highly than in the Hellknights.""","Strings/Mechanics/Blueprints/World/Dialogs/Barkobanters/Banter/GreyborRegill/Banter_GreyborRegill_banter1_FirstPhrase.Array.data[0].json","WOTR_Blueprints\World\Dialogs\Barkobanters\Banter\GreyborRegill\Banter_GreyborRegill_banter1.jbp"
"1d0eea65609b64347ab0729371ae2e1e","Banter_GreyborRegill_banter1","Banter","GreyborRegill","1","Response","Regill","0d37024170b172346b3769df92a971f5","7838ef33-6938-4d32-bdc2-baf43df8cb44","""My blade belongs to the order. It is not for sale. Nor am I.""","Strings/Mechanics/Blueprints/World/Dialogs/Barkobanters/Banter/GreyborRegill/Banter_GreyborRegill_banter1_Responses.Array.data[0].Response.json","WOTR_Blueprints\World\Dialogs\Barkobanters\Banter\GreyborRegill\Banter_GreyborRegill_banter1.jbp"
"9469a9c94343023428255625873fa0df","Banter_GreyborRegill_banter2","Banter","GreyborRegill","0","FirstPhrase","Greybor","f72bb7c48bb3e45458f866045448fb58","4572d343-656d-4284-92ff-0ba8fc96dc35","""What do you make of this ridiculous fad for carrying a knife up your sleeve?""","Strings/Mechanics/Blueprints/World/Dialogs/Barkobanters/Banter/GreyborRegill/Banter_GreyborRegill_banter2_FirstPhrase.Array.data[0].json","WOTR_Blueprints\World\Dialogs\Barkobanters\Banter\GreyborRegill\Banter_GreyborRegill_banter2.jbp"
"9469a9c94343023428255625873fa0df","Banter_GreyborRegill_banter2","Banter","GreyborRegill","1","Response","Regill","0d37024170b172346b3769df92a971f5","91cfe1ea-a6d1-4638-ae3f-59ce7281dc4c","""Like you, I am vehemently opposed. The arms are too easily blocked at the beginning of combat. Carrying a knife in the leg of one's boot is much more practical.""","Strings/Mechanics/Blueprints/World/Dialogs/Barkobanters/Banter/GreyborRegill/Banter_GreyborRegill_banter2_Responses.Array.data[0].Response.json","WOTR_Blueprints\World\Dialogs\Barkobanters\Banter\GreyborRegill\Banter_GreyborRegill_banter2.jbp"
"97ace849e7193b640a32c136f0edacfb","Banter_GreyborRegill_banter3","Banter","GreyborRegill","0","FirstPhrase","Greybor","f72bb7c48bb3e45458f866045448fb58","6d00b72d-09b2-4605-8886-8eac2927d11f","""You know, Regill, you are much more imposing and commanding than any gnome I've ever met.""","Strings/Mechanics/Blueprints/World/Dialogs/Barkobanters/Banter/GreyborRegill/Banter_GreyborRegill_banter3_FirstPhrase.Array.data[0].json","WOTR_Blueprints\World\Dialogs\Barkobanters\Banter\GreyborRegill\Banter_GreyborRegill_banter3.jbp"
"97ace849e7193b640a32c136f0edacfb","Banter_GreyborRegill_banter3","Banter","GreyborRegill","1","Response","Regill","0d37024170b172346b3769df92a971f5","8a4ab50d-b558-4ed1-8ea9-60a097c3e4bf","""You are not the most typical example of your kind either, Greybor. It is our work that defines us far more than our blood or origin.""","Strings/Mechanics/Blueprints/World/Dialogs/Barkobanters/Banter/GreyborRegill/Banter_GreyborRegill_banter3_Responses.Array.data[0].Response.json","WOTR_Blueprints\World\Dialogs\Barkobanters\Banter\GreyborRegill\Banter_GreyborRegill_banter3.jbp"
"74975e2c4a4ab7446a2f756130a80de2","Banter_GreyborRegill_banter4_pack2","Banter","GreyborRegill","0","FirstPhrase","Greybor","f72bb7c48bb3e45458f866045448fb58","69efd86d-77cf-480c-9595-80a86a88927f","""I've heard the heads of the noble houses of Cheliax don't tend to last long. Perhaps you know if they have need of... reliable contractors?""","Strings/Mechanics/Blueprints/World/Dialogs/Barkobanters/Banter/GreyborRegill/Banter_GreyborRegill_banter4_pack2_FirstPhrase.Array.data[0].json","WOTR_Blueprints\World\Dialogs\Barkobanters\Banter\GreyborRegill\Banter_GreyborRegill_banter4_pack2.jbp"
"74975e2c4a4ab7446a2f756130a80de2","Banter_GreyborRegill_banter4_pack2","Banter","GreyborRegill","1","Response","Regill","0d37024170b172346b3769df92a971f5","11eae40c-40fc-4bf3-95b3-684f9d63fa03","""You do realize you have just asked a Hellknight how you can best go about your illegal activity?""","Strings/Mechanics/Blueprints/World/Dialogs/Barkobanters/Banter/GreyborRegill/Banter_GreyborRegill_banter4_pack2_Responses.Array.data[0].Response.json","WOTR_Blueprints\World\Dialogs\Barkobanters\Banter\GreyborRegill\Banter_GreyborRegill_banter4_pack2.jbp"
"69e8636a05ff95e4e88a9ffadded95bf","Banter_GreyborRegill_banter5_pack2","Banter","GreyborRegill","0","FirstPhrase","Greybor","f72bb7c48bb3e45458f866045448fb58","c3e49a2f-dc6e-4817-b9dc-f8dbbfb7649b","""Since we've been adventuring together, I think your hair has become a little less colorless than it was when we met.""","Strings/Mechanics/Blueprints/World/Dialogs/Barkobanters/Banter/GreyborRegill/Banter_GreyborRegill_banter5_pack2_FirstPhrase.Array.data[0].json","WOTR_Blueprints\World\Dialogs\Barkobanters\Banter\GreyborRegill\Banter_GreyborRegill_banter5_pack2.jbp"
"69e8636a05ff95e4e88a9ffadded95bf","Banter_GreyborRegill_banter5_pack2","Banter","GreyborRegill","1","Response","Regill","0d37024170b172346b3769df92a971f5","066ae07a-e8d4-41f7-b655-6c1b904dffff","""The chaos at work in the ranks of the Mendevian army sometimes shocks me more than I care to admit. This, paradoxically, staves off the Bleaching.""","Strings/Mechanics/Blueprints/World/Dialogs/Barkobanters/Banter/GreyborRegill/Banter_GreyborRegill_banter5_pack2_Responses.Array.data[0].Response.json","WOTR_Blueprints\World\Dialogs\Barkobanters\Banter\GreyborRegill\Banter_GreyborRegill_banter5_pack2.jbp"
"5fea08a542c9ff94caa882e8db782063","Banter_GreyborSeelah_banter1","Banter","GreyborSeelah","0","FirstPhrase","Greybor","f72bb7c48bb3e45458f866045448fb58","f1cac2ab-19b5-47ab-93e1-d2817135f8f4","""Quit scowling at me. Let's drink — I have a flask of excellent liquor, strong enough to break the ice between us.""","Strings/Mechanics/Blueprints/World/Dialogs/Barkobanters/Banter/GreyborSeelah/Banter_GreyborSeelah_banter1_FirstPhrase.Array.data[0].json","WOTR_Blueprints\World\Dialogs\Barkobanters\Banter\GreyborSeelah\Banter_GreyborSeelah_banter1.jbp"
"5fea08a542c9ff94caa882e8db782063","Banter_GreyborSeelah_banter1","Banter","GreyborSeelah","1","Response","Seelah","54be53f0b35bf3c4592a97ae335fe765","7187ef5b-9a46-4a94-9ae4-5fd6c8549af1","""I could accept your offer, I suppose, but... I have a rule — I don't drink in the company of poisoners, cheaters, or assassins.""","Strings/Mechanics/Blueprints/World/Dialogs/Barkobanters/Banter/GreyborSeelah/Banter_GreyborSeelah_banter1_Responses.Array.data[0].Response.json","WOTR_Blueprints\World\Dialogs\Barkobanters\Banter\GreyborSeelah\Banter_GreyborSeelah_banter1.jbp"
"22503ba6340bc1e4ab57d82bf27dd1b1","Banter_GreyborSeelah_banter2","Banter","GreyborSeelah","0","FirstPhrase","Greybor","f72bb7c48bb3e45458f866045448fb58","caaab19e-b14d-466a-922f-3b597be04334","""I can't help noticing how impressive your fighting skills are. It's not just good training I can see, you've got talent and a tactical mind too.""","Strings/Mechanics/Blueprints/World/Dialogs/Barkobanters/Banter/GreyborSeelah/Banter_GreyborSeelah_banter2_FirstPhrase.Array.data[0].json","WOTR_Blueprints\World\Dialogs\Barkobanters\Banter\GreyborSeelah\Banter_GreyborSeelah_banter2.jbp"
"22503ba6340bc1e4ab57d82bf27dd1b1","Banter_GreyborSeelah_banter2","Banter","GreyborSeelah","1","Response","Seelah","54be53f0b35bf3c4592a97ae335fe765","a559a48a-6a85-4e04-9464-1dcba0b903ac","""Well, if we're swapping compliments, you're not a bad fighter yourself. But that does nothing to change the fact that you're a worthless, murdering scumbag, albeit a competent one.""","Strings/Mechanics/Blueprints/World/Dialogs/Barkobanters/Banter/GreyborSeelah/Banter_GreyborSeelah_banter2_Responses.Array.data[0].Response.json","WOTR_Blueprints\World\Dialogs\Barkobanters\Banter\GreyborSeelah\Banter_GreyborSeelah_banter2.jbp"
"0ba4d364ce6ca2e4b98b2f4be4982d84","Banter_GreyborSeelah_banter3","Banter","GreyborSeelah","0","FirstPhrase","Greybor","f72bb7c48bb3e45458f866045448fb58","95ab14d5-603c-4675-89b0-2899bebf9f1f","""Why are you staring at me like that? I'm just relaxing after a long day, smoking my pipe, not bothering anyone...""","Strings/Mechanics/Blueprints/World/Dialogs/Barkobanters/Banter/GreyborSeelah/Banter_GreyborSeelah_banter3_FirstPhrase.Array.data[0].json","WOTR_Blueprints\World\Dialogs\Barkobanters\Banter\GreyborSeelah\Banter_GreyborSeelah_banter3.jbp"
"0ba4d364ce6ca2e4b98b2f4be4982d84","Banter_GreyborSeelah_banter3","Banter","GreyborSeelah","1","Response","Seelah","54be53f0b35bf3c4592a97ae335fe765","0b09b920-18b3-4723-b0b6-5862d06c593e","""All I see is a hardened killer relaxing, a hardened killer smoking his pipe, and a hardened killer 'not bothering anyone.' It's obvious you're up to something!""","Strings/Mechanics/Blueprints/World/Dialogs/Barkobanters/Banter/GreyborSeelah/Banter_GreyborSeelah_banter3_Responses.Array.data[0].Response.json","WOTR_Blueprints\World\Dialogs\Barkobanters\Banter\GreyborSeelah\Banter_GreyborSeelah_banter3.jbp"
"f8ce11c1793bccc4db1b3eaa606a97c4","Banter_GreyborSeelah_banter4_pack2","Banter","GreyborSeelah","0","FirstPhrase","Greybor","f72bb7c48bb3e45458f866045448fb58","8500f508-9b2c-4727-8441-922863c632fc","""Of course paladins deserve respect. They are professional soldiers who have the support and endorsement of the gods. But your condescension to others is tiresome.""","Strings/Mechanics/Blueprints/World/Dialogs/Barkobanters/Banter/GreyborSeelah/Banter_GreyborSeelah_banter4_pack2_FirstPhrase.Array.data[0].json","WOTR_Blueprints\World\Dialogs\Barkobanters\Banter\GreyborSeelah\Banter_GreyborSeelah_banter4_pack2.jbp"
"f8ce11c1793bccc4db1b3eaa606a97c4","Banter_GreyborSeelah_banter4_pack2","Banter","GreyborSeelah","1","Response","Seelah","54be53f0b35bf3c4592a97ae335fe765","b8d85426-f861-46a1-80db-fd7feb2cae73","""Excuse me? The condescension of paladins? Taken a look in the mirror recently, Mr. Big Bad Assassin? Have you heard the way you go on and on about your 'Reputation' with a capital 'R'?""","Strings/Mechanics/Blueprints/World/Dialogs/Barkobanters/Banter/GreyborSeelah/Banter_GreyborSeelah_banter4_pack2_Responses.Array.data[0].Response.json","WOTR_Blueprints\World\Dialogs\Barkobanters\Banter\GreyborSeelah\Banter_GreyborSeelah_banter4_pack2.jbp"
"fcb18c6f82515e645ace90c33fd4e156","Banter_GreyborSeelah_banter5_pack2","Banter","GreyborSeelah","0","FirstPhrase","Greybor","f72bb7c48bb3e45458f866045448fb58","c47d4c93-468b-4cf6-af64-d6dd4d557b9d","""It seems to me that in the First Crusade there was more space for paladins and less for hired killers. However, there is a limited supply of do-gooders and fighters of conscience. And that supply is used up quickly.""","Strings/Mechanics/Blueprints/World/Dialogs/Barkobanters/Banter/GreyborSeelah/Banter_GreyborSeelah_banter5_pack2_FirstPhrase.Array.data[0].json","WOTR_Blueprints\World\Dialogs\Barkobanters\Banter\GreyborSeelah\Banter_GreyborSeelah_banter5_pack2.jbp"
"fcb18c6f82515e645ace90c33fd4e156","Banter_GreyborSeelah_banter5_pack2","Banter","GreyborSeelah","1","Response","Seelah","54be53f0b35bf3c4592a97ae335fe765","da511d86-530d-44c6-9f43-13aef412bbd2","""Faith, hope, and love are what hold the world together, Greybor. The only people who talk about the power of money are those who have no faith, no hope, and no love. I know from my own experience.""","Strings/Mechanics/Blueprints/World/Dialogs/Barkobanters/Banter/GreyborSeelah/Banter_GreyborSeelah_banter5_pack2_Responses.Array.data[0].Response.json","WOTR_Blueprints\World\Dialogs\Barkobanters\Banter\GreyborSeelah\Banter_GreyborSeelah_banter5_pack2.jbp"
"423443018fd1b434c833874eabeabdfd","Banter_GreyborSosielVaenic_banter1","Banter","GreyborSosielVaenic","0","FirstPhrase","Greybor","f72bb7c48bb3e45458f866045448fb58","c686e463-25b6-49ca-ad62-378c20a59157","""Be honest, lad, you wanted to find your brother alive and well or not at all. Nobody wants a broken man.""","Strings/Mechanics/Blueprints/World/Dialogs/Barkobanters/Banter/GreyborSosielVaenic/Banter_GreyborSosielVaenic_banter1_FirstPhrase.Array.data[0].json","WOTR_Blueprints\World\Dialogs\Barkobanters\Banter\GreyborSosielVaenic\Banter_GreyborSosielVaenic_banter1.jbp"
"423443018fd1b434c833874eabeabdfd","Banter_GreyborSosielVaenic_banter1","Banter","GreyborSosielVaenic","1","Response","Sosiel","1cbbbb892f93c3d439f8417ad7cbb6aa","1888bf47-f94b-402b-91dc-88f1a9f7a89d","""You're wrong. I want to get Trever back no matter what state he is in. I am ready to help him carry any burden.""","Strings/Mechanics/Blueprints/World/Dialogs/Barkobanters/Banter/GreyborSosielVaenic/Banter_GreyborSosielVaenic_banter1_Responses.Array.data[0].Response.json","WOTR_Blueprints\World\Dialogs\Barkobanters\Banter\GreyborSosielVaenic\Banter_GreyborSosielVaenic_banter1.jbp"
"f61bf1fde01b86444b1c37ae29e1380a","Banter_GreyborSosielVaenic_banter2","Banter","GreyborSosielVaenic","0","FirstPhrase","Greybor","f72bb7c48bb3e45458f866045448fb58","2672dd96-2b43-45d8-9132-3375ed6f28d4","""You boy, what the hell do you think you're doing? This war isn't yours to fight, anyone can see that. You should be a painter, a gardener, anything you want, but not a soldier.""","Strings/Mechanics/Blueprints/World/Dialogs/Barkobanters/Banter/GreyborSosielVaenic/Banter_GreyborSosielVaenic_banter2_FirstPhrase.Array.data[0].json","WOTR_Blueprints\World\Dialogs\Barkobanters\Banter\GreyborSosielVaenic\Banter_GreyborSosielVaenic_banter2.jbp"
"f61bf1fde01b86444b1c37ae29e1380a","Banter_GreyborSosielVaenic_banter2","Banter","GreyborSosielVaenic","1","Response","Sosiel","1cbbbb892f93c3d439f8417ad7cbb6aa","ccd62f6d-914a-4e8e-9188-b36e1460716b","""You've got it wrong. The world would be a much better place if all the soldiers were like me, and all the people like you were gardeners and painters.""","Strings/Mechanics/Blueprints/World/Dialogs/Barkobanters/Banter/GreyborSosielVaenic/Banter_GreyborSosielVaenic_banter2_Responses.Array.data[0].Response.json","WOTR_Blueprints\World\Dialogs\Barkobanters\Banter\GreyborSosielVaenic\Banter_GreyborSosielVaenic_banter2.jbp"
"7fc86f27cca043743b139a473c034d88","Banter_GreyborSosielVaenic_banter3","Banter","GreyborSosielVaenic","0","FirstPhrase","Greybor","f72bb7c48bb3e45458f866045448fb58","36dde55f-ba5b-4086-83ec-5b0152ebf988","""Quit bothering me with your sermons, priest! You can see I'm happy with my life, I'm doing fine, so what's your problem?""","Strings/Mechanics/Blueprints/World/Dialogs/Barkobanters/Banter/GreyborSosielVaenic/Banter_GreyborSosielVaenic_banter3_FirstPhrase.Array.data[0].json","WOTR_Blueprints\World\Dialogs\Barkobanters\Banter\GreyborSosielVaenic\Banter_GreyborSosielVaenic_banter3.jbp"
"7fc86f27cca043743b139a473c034d88","Banter_GreyborSosielVaenic_banter3","Banter","GreyborSosielVaenic","1","Response","Sosiel","1cbbbb892f93c3d439f8417ad7cbb6aa","6447754d-426a-4212-8333-7c5955d6a6cf","""On the outside — yes, you look fine. But I can also see the injuries you have done to your soul. Don't lie to me or yourself and pretend they don't hurt.""","Strings/Mechanics/Blueprints/World/Dialogs/Barkobanters/Banter/GreyborSosielVaenic/Banter_GreyborSosielVaenic_banter3_Responses.Array.data[0].Response.json","WOTR_Blueprints\World\Dialogs\Barkobanters\Banter\GreyborSosielVaenic\Banter_GreyborSosielVaenic_banter3.jbp"
"01260cdfb1dcf5a4d862221dc7377154","Banter_GreyborSosielVaenic_banter4_pack2","Banter","GreyborSosielVaenic","0","FirstPhrase","Greybor","f72bb7c48bb3e45458f866045448fb58","bf17ebb2-79c0-4da8-a02b-dc6cf48e156b","""I once met a gnome who had a little stand in the middle of a room with some wrapping paper on it, and he called it art. Is Shelyn the patroness of that, too?""","Strings/Mechanics/Blueprints/World/Dialogs/Barkobanters/Banter/GreyborSosielVaenic/Banter_GreyborSosielVaenic_banter4_pack2_FirstPhrase.Array.data[0].json","WOTR_Blueprints\World\Dialogs\Barkobanters\Banter\GreyborSosielVaenic\Banter_GreyborSosielVaenic_banter4_pack2.jbp"
"01260cdfb1dcf5a4d862221dc7377154","Banter_GreyborSosielVaenic_banter4_pack2","Banter","GreyborSosielVaenic","1","Response","Sosiel","1cbbbb892f93c3d439f8417ad7cbb6aa","1a1c4199-c958-46a6-a9f2-b676efa511df","""I think the beauty of that work of art lies in the philosophical idea behind it. If the gnome was truly inspired, that means the goddess was with him. And if he was a charlatan — well, that is on his own conscience!""","Strings/Mechanics/Blueprints/World/Dialogs/Barkobanters/Banter/GreyborSosielVaenic/Banter_GreyborSosielVaenic_banter4_pack2_Responses.Array.data[0].Response.json","WOTR_Blueprints\World\Dialogs\Barkobanters\Banter\GreyborSosielVaenic\Banter_GreyborSosielVaenic_banter4_pack2.jbp"
"133e897ba2f83ff4b9025531becbf45a","Banter_GreyborSosielVaenic_banter5_pack2","Banter","GreyborSosielVaenic","0","FirstPhrase","Greybor","f72bb7c48bb3e45458f866045448fb58","2309f3f2-e4f5-4721-8054-9a4d6b746e6d","""Sometimes it feels like I don't have one cleric following me, but a whole temple of Shelyn constantly nagging me to repent.""","Strings/Mechanics/Blueprints/World/Dialogs/Barkobanters/Banter/GreyborSosielVaenic/Banter_GreyborSosielVaenic_banter5_pack2_FirstPhrase.Array.data[0].json","WOTR_Blueprints\World\Dialogs\Barkobanters\Banter\GreyborSosielVaenic\Banter_GreyborSosielVaenic_banter5_pack2.jbp"
