"cue_asset_id","cue","category","group","companion","speaker_guid","text_key","text","comment","json_path","source","has_audio","audio_event"
"79450120a90eccc48901ea4cbe531e63","","c3","Tree","Sosiel","1cbbbb892f93c3d439f8417ad7cbb6aa","5079f044-ddac-41e6-b3b4-1267c9883e90","""Don't abandon your hope, guardian. Pray for us — we are fighting to bring that day closer.""","","Strings/Mechanics/Blueprints/World/Dialogs/c3/DruidMaze/Tree/Cue_0067_Text.json","WOTR_Blueprints\World\Dialogs\c3\DruidMaze\Tree\Cue_0067.jbp","no",""
"ffcc1e503c024f488dbccd1f36a8f63a","","c3","Tree","Ulbrig","42f0d5ec3dc844feb44b04507a7c1bfc","5b0d9fd4-5bec-4d65-b14c-ba04d2c44eda","""This used to be a holy place. I came here a couple of times to mark the autumn equinox. Followers of Erastil are simple people, but no one throws feasts like they do. We're the better dancers, though, ha ha! Ah, those were the days..."" {n}Ulbrig gazes sadly at the desolate landscape.{/n}","","Strings/Mechanics/Blueprints\World\Dialogs\c3\DruidMaze\Tree\Cue_0003_Text.json","WOTR_Blueprints\World\Dialogs\c3\DruidMaze\Tree\Cue_0003.jbp","no",""
"80d4d73b4495404a8f443e54f017cc16","","c3","Tree","Ulbrig","42f0d5ec3dc844feb44b04507a7c1bfc","874f5239-be78-40f0-9718-4688bed49154","{n}Ulbrig quietly says a few words in the secret language of the druids.{/n}","","Strings/Mechanics/Blueprints\World\Dialogs\c3\DruidMaze\Tree\Cue_0004_Text.json","WOTR_Blueprints\World\Dialogs\c3\DruidMaze\Tree\Cue_0004.jbp","no",""
"ca21340c8c844981a8790a66b6d52b78","","c3","Tree","Ulbrig","42f0d5ec3dc844feb44b04507a7c1bfc","a0c111c5-650f-47f0-8886-435a96624589","""Wisdom never dies, for it lives not on tablets, but within the land itself. Listen to the weeping rains and the singing winds — and that which was lost will return.""","Если игрок друид или шифтер","Strings/Mechanics/Blueprints\World\Dialogs\c3\DruidMaze\Tree\Cue_0005_Text.json","WOTR_Blueprints\World\Dialogs\c3\DruidMaze\Tree\Cue_0005.jbp","no",""
"5ffaa83e9f0d4455b8e30c04476ef667","","c3","Tree","Ulbrig","42f0d5ec3dc844feb44b04507a7c1bfc","72b7c970-56ff-4872-848a-a24df6f82f2e","""O' course not. Why would I have? I'm no servant of Erastil. But I did win the log tossing contest both times.""","","Strings/Mechanics/Blueprints\World\Dialogs\c3\DruidMaze\Tree\Cue_9_Text.json","WOTR_Blueprints\World\Dialogs\c3\DruidMaze\Tree\Cue_9.jbp","no",""
"eb272ef530a32514686ccfad87ab4f69","","c3","Tree","Woljif","766435873b1361c4287c351de194e5f9","b2a6bda0-5148-4c97-bdaf-c2e5a012f690","""Pfff, secrets! The druids had loads of that crap — and did their secrets save them from what happened?"" {n}The tiefling sweeps his hand over the surrounding desolate scenery.{/n} ""Did these druids have some gold hidden inside — that's what I wanna know! I couldn't care less about their secrets!""","","Strings/Mechanics/Blueprints/World/Dialogs/c3/DruidMaze/Tree/Cue_0045_Text.json","WOTR_Blueprints\World\Dialogs\c3\DruidMaze\Tree\Cue_0045.jbp","no",""
"1dca7fcaa5db2ae4f87852cf04c5163f","","c3","TrueYaniel","Ember","2779754eecffd044fbd4842dba55312c","29fc4728-2589-4aa8-b3e7-36f66d508fa7","""Poor Staunton... He was very lonely and sad. All his friends abandoned him, and the other knights were so horrible to him. I think he missed you very much.""","","Strings/Mechanics/Blueprints/World/Dialogs/c3/MidnightFane/TrueYaniel/Cue_0039_Text.json","WOTR_Blueprints\World\Dialogs\c3\MidnightFane\TrueYaniel\Cue_0039.jbp","no",""
"fd994112dc80453a954e9486f4668d36","","c3","TrueYaniel","Seelah","54be53f0b35bf3c4592a97ae335fe765","3c028426-3eb5-4950-aeba-3e3ece492419","""Sister! I am so happy we were able to help you!""","","Strings/Mechanics/Blueprints\World\Dialogs\c3\MidnightFane\TrueYaniel\Cue_0003_Text.json","WOTR_Blueprints\World\Dialogs\c3\MidnightFane\TrueYaniel\Cue_0003.jbp","no",""
"47abf50fd78692945b705acdf97add48","","c3","Vorimeraak","Daeran","096fc4a96d675bb45a0396bcaa7aa993","9331f272-a44f-40c0-91ef-73e9d317cc97","""...That wasn't directed at you, Wenduag. Your body is the apotheosis of fantasy, purest harmony made flesh.""","","Strings/Mechanics/Blueprints/World/Dialogs/c3/MoltenScar/Vorimeraak/Cue_0047_Text.json","WOTR_Blueprints\World\Dialogs\c3\MoltenScar\Vorimeraak\Cue_0047.jbp","no",""
"3ec939d1264fe7645bfb4ec6d6f9b40e","","c3","Vorimeraak","Daeran","096fc4a96d675bb45a0396bcaa7aa993","b3bfb93c-76c0-4fee-8776-562cec0469ed","""...Forgive me, Lann. That wasn't aimed at you.""","","Strings/Mechanics/Blueprints/World/Dialogs/c3/MoltenScar/Vorimeraak/Cue_0045_Text.json","WOTR_Blueprints\World\Dialogs\c3\MoltenScar\Vorimeraak\Cue_0045.jbp","no",""
"69d272e3c606f9d49b5e2c66e3fae8d8","","c3","Vorimeraak","Daeran","096fc4a96d675bb45a0396bcaa7aa993","1b60bab1-d6ee-4414-b728-01f661bdcd4b","""Long have philosophers wrestled with the question of what makes us superior to demons. We too are susceptible to evil. We are smaller. We are weaker, and so on and so forth. Yet when I look upon this creature, I can categorically declare that we mortals are superior to demons because we do not look like tattered scarecrows.""","","Strings/Mechanics/Blueprints/World/Dialogs/c3/MoltenScar/Vorimeraak/Cue_0043_Text.json","WOTR_Blueprints\World\Dialogs\c3\MoltenScar\Vorimeraak\Cue_0043.jbp","no",""
"8d9525f5751a9e947aae40eaf98dcf82","","c3","Vorimeraak","Lann","cb29621d99b902e4da6f5d232352fbda","2bb5350d-cdf7-4e8d-82af-a491cce2e1ee","""Don't worry about it. I'll say the same to you when I tip a bucket of slops over your head.""","","Strings/Mechanics/Blueprints/World/Dialogs/c3/MoltenScar/Vorimeraak/Cue_0046_Text.json","WOTR_Blueprints\World\Dialogs\c3\MoltenScar\Vorimeraak\Cue_0046.jbp","no",""
"d5bd3f114090f274d98134baf319cf6d","","c3","Vorimeraak","Lann","cb29621d99b902e4da6f5d232352fbda","65a9f26d-3767-46f1-8d0b-87f4e136f93c","""Let me get this straight: you served a wise mage, but he sent you somewhere far away... here, with a very important task? I can't imagine what possessed him to do that! Who could refuse such a passionate and quick-witted helper? I'm sure he's lost without you.""","","Strings/Mechanics/Blueprints/World/Dialogs/c3/MoltenScar/Vorimeraak/Cue_0038_Text.json","WOTR_Blueprints\World\Dialogs\c3\MoltenScar\Vorimeraak\Cue_0038.jbp","no",""
"3090d1b9360edcf4bbef5495a0644a8a","","c3","Vorimeraak","Nenio","1b893f7cf2b150e4f8bc2b3c389ba71d","dc402bf7-b86f-45bc-ac5d-889fa09a81f9","{n}Nenio frowns, looking unconvinced.{/n} ""Allow me to challenge your account, Madam Vrock, and engage in a scholarly debate with you. It is extremely unlikely that in any reputable scientific work you would find the words 'chitter-chatter.'""","","Strings/Mechanics/Blueprints/World/Dialogs/c3/MoltenScar/Vorimeraak/Cue_0053_Text.json","WOTR_Blueprints\World\Dialogs\c3\MoltenScar\Vorimeraak\Cue_0053.jbp","no",""
"52fc6866f391cdc4694d1a1118990aa9","","c3","Vorimeraak","Nenio","1b893f7cf2b150e4f8bc2b3c389ba71d","a59e6d35-48c1-43b9-8a0e-c7df02863bff","""Making demons out of humans! Oh, how fascinating! I've never heard of such a transmutation before!"" {n}A sheet of paper and a pencil appear in Nenio's hands.{/n} ""My dear colleague, please share your valuable experience with me. How do you do it? Even a broad outline would be most welcome.""","","Strings/Mechanics/Blueprints/World/Dialogs/c3/MoltenScar/Vorimeraak/Cue_0051_Text.json","WOTR_Blueprints\World\Dialogs\c3\MoltenScar\Vorimeraak\Cue_0051.jbp","no",""
"95a24dfaadfd0c54a843a2b6f193711a","","c3","Vorimeraak","Wenduag","ae766624c03058440a036de90a7f2009","1ace5b34-9a12-4221-a1b3-37d00a6a2145","{n}Wenduag bares her teeth.{/n} ""I sense sarcasm in your words — sarcasm acting as a veil for your desire.""","","Strings/Mechanics/Blueprints/World/Dialogs/c3/MoltenScar/Vorimeraak/Cue_0048_Text.json","WOTR_Blueprints\World\Dialogs\c3\MoltenScar\Vorimeraak\Cue_0048.jbp","no",""
"2cbb3e29f46aecd4887f6f3404e51ef7","","c3","Vorimeraak","Woljif","766435873b1361c4287c351de194e5f9","53a6f60b-1c59-4620-b7f9-f807f53f36b3","""The savvy tiefling has serious doubts that the vrock has ever read anything in her entire life. The savvy tiefling thinks that the wise vrock is telling fibs.""","","Strings/Mechanics/Blueprints/World/Dialogs/c3/MoltenScar/Vorimeraak/Cue_0042_Text.json","WOTR_Blueprints\World\Dialogs\c3\MoltenScar\Vorimeraak\Cue_0042.jbp","no",""
"b127cf7cc25b4454aaa7d83eb3284afe","","c3","WoljifWish","Wenduag","ae766624c03058440a036de90a7f2009","b885a7db-839b-41fb-82ea-81d67c24b9af","""Don't worry, pathetic little hornhead, the illusion is gone now, you're back in the real world. The world where you grovel at the feet of everyone else, and not the other way around.""","","Strings/Mechanics/Blueprints/World/Dialogs/c3/AreeluLaboratory/SecretWish/WoljifWish/Cue_0010_Text.json","WOTR_Blueprints\World\Dialogs\c3\AreeluLaboratory\SecretWish\WoljifWish\Cue_0010.jbp","no",""
"ae1cd9292c069494b9fb54f8f40f8216","","c3","Xanthir_after","Arueshalae","a352873d37ec6c54c9fa8f6da3a6b3e1","94d53f25-1eac-4ceb-828d-2646d1253fff","""I'm not... I didn't..."" {n}Arueshalae hides her face in utter humiliation.{/n}","","Strings/Mechanics/Blueprints/World/Dialogs/c3/IvorySanctum/Xanthir_after/Cue_0098_Text.json","WOTR_Blueprints\World\Dialogs\c3\IvorySanctum\Xanthir_after\Cue_0098.jbp","no",""
"4ba91ef91afe2aa4b9898e6d412731e0","","c3","Xanthir_after","Arueshalae","a352873d37ec6c54c9fa8f6da3a6b3e1","eb60e48b-5bd5-4036-9d99-9ccbee9150b2","{n}Arueshalae reaches out to touch your elbow, but drops her hand halfway. Instead of touching you, she whispers fearfully,{/n} ""What did he do to himself? What did he turn himself into? It's not even a demon. It's an abomination that would sicken even the denizens of the Abyss.""","Если активен роман с Арушалай","Strings/Mechanics/Blueprints/World/Dialogs/c3/IvorySanctum/Xanthir_after/Cue_0096_Text.json","WOTR_Blueprints\World\Dialogs\c3\IvorySanctum\Xanthir_after\Cue_0096.jbp","no",""
"886ab468725a26841bf4c1a1cabcfe0c","","c3","Xanthir_after","Arueshalae","a352873d37ec6c54c9fa8f6da3a6b3e1","2f07fd92-df4f-4800-a0ec-d206823ac817","""Do not ask him about this. There are paths of which it is best not to know. What this man has done is more frightening than anything I've seen, than anything I've done to others. I beg you: do not look into how Xanthir Vang fell. This knowledge is a danger to your soul.""","","Strings/Mechanics/Blueprints/World/Dialogs/c3/IvorySanctum/Xanthir_after/Cue_0095_Text.json","WOTR_Blueprints\World\Dialogs\c3\IvorySanctum\Xanthir_after\Cue_0095.jbp","no",""
"332681c1836144b48a2543457916cd85","","c3","Xanthir_after","Camellia","397b090721c41044ea3220445300e1b8","cf4c4de4-fa96-4395-816e-02bcd23b2795","""Achieve what? Turning into a cloud of flies? You must be joking! Who in their right mind would wish such a thing?""","","Strings/Mechanics/Blueprints/World/Dialogs/c3/IvorySanctum/Xanthir_after/Cue_0093_Text.json","WOTR_Blueprints\World\Dialogs\c3\IvorySanctum\Xanthir_after\Cue_0093.jbp","no",""
"9f29ef89eea172b44ac8cf89f90e566e","","c3","Xanthir_after","Camellia","397b090721c41044ea3220445300e1b8","21d3d05f-ab97-4572-97a7-30559650f590","{n}Camellia turns and notices Nenio, who is feverishly writing something on a sheet of paper.{/n} ""No one in their right mind.""","","Strings/Mechanics/Blueprints/World/Dialogs/c3/IvorySanctum/Xanthir_after/Cue_0100_Text.json","WOTR_Blueprints\World\Dialogs\c3\IvorySanctum\Xanthir_after\Cue_0100.jbp","no",""
"f3815fcae54d3ee43ad6574a1bae2523","","c3","Xanthir_after","Daeran","096fc4a96d675bb45a0396bcaa7aa993","61a02a56-3d67-41da-805e-abe3d068f065","""This worthy sir is living out the final minutes of his life. He wishes to feel clever and astute in this moment. You could show a little basic compassion for the man, Paralictor. Comfort him. Perhaps even embrace him. We're going to kill him at the end of it all either way.""","","Strings/Mechanics/Blueprints/World/Dialogs/c3/IvorySanctum/Xanthir_after/Cue_0081_Text.json","WOTR_Blueprints\World\Dialogs\c3\IvorySanctum\Xanthir_after\Cue_0081.jbp","no",""
"a291331ff4db8a0449c7d5058b9912fe","","c3","Xanthir_after","Daeran","096fc4a96d675bb45a0396bcaa7aa993","1a40e8b5-04cd-4032-8644-148202e0d8d6","""Why, of course. I consider my chats with you to be an act of charity, Regill. I infuriate you. You receive a surge of emotions and your {g|Bleaching}Bleaching{/g} is slightly slowed. See? Quite specific and practical.""","","Strings/Mechanics/Blueprints/World/Dialogs/c3/IvorySanctum/Xanthir_after/Cue_0083_Text.json","WOTR_Blueprints\World\Dialogs\c3\IvorySanctum\Xanthir_after\Cue_0083.jbp","no",""
"9d7f9cb1fd877ad4d865fff9677f1401","","c3","Xanthir_after","Greybor","f72bb7c48bb3e45458f866045448fb58","4a943799-9ffa-4648-9018-453e03ea4530","""The bargaining for his life has started, typical and familiar. His first question will be: can he walk out of here alive? And the second: how much are we willing to pay him to turn traitor? Isn't that right?""","","Strings/Mechanics/Blueprints/World/Dialogs/c3/IvorySanctum/Xanthir_after/Cue_0068_Text.json","WOTR_Blueprints\World\Dialogs\c3\IvorySanctum\Xanthir_after\Cue_0068.jbp","no",""
"107c28234e83b004582280ef9b806b1d","","c3","Xanthir_after","Nenio","1b893f7cf2b150e4f8bc2b3c389ba71d","237b2dca-eb5d-47ac-9d0c-9727816c3ede","""Me? On... on the same level as Areelu Vorlesh? One of her devoted followers? Oh, what a lovely thing to say. Thank you!""","","Strings/Mechanics/Blueprints/World/Dialogs/c3/IvorySanctum/Xanthir_after/Cue_0106_Text.json","WOTR_Blueprints\World\Dialogs\c3\IvorySanctum\Xanthir_after\Cue_0106.jbp","no",""
"bb0e197cfaaa55a44872e551fcf028ae","","c3","Xanthir_after","Nenio","1b893f7cf2b150e4f8bc2b3c389ba71d","53bbcc98-9ead-489c-8d96-ce4a6416427b","""She's a true scientist! I wholeheartedly agree with every word the swarm says.""","","Strings/Mechanics/Blueprints/World/Dialogs/c3/IvorySanctum/Xanthir_after/Cue_0103_Text.json","WOTR_Blueprints\World\Dialogs\c3\IvorySanctum\Xanthir_after\Cue_0103.jbp","no",""
"e2e8cc6af9d23f841a643069f726a02d","","c3","Xanthir_after","Regill","0d37024170b172346b3769df92a971f5","4f7d2fac-fe7c-4cfa-b7ae-0f28d4542a6e","""Is there any specific, practical purpose to your attempts at flippancy?""","","Strings/Mechanics/Blueprints/World/Dialogs/c3/IvorySanctum/Xanthir_after/Cue_0082_Text.json","WOTR_Blueprints\World\Dialogs\c3\IvorySanctum\Xanthir_after\Cue_0082.jbp","no",""
"0e5552f478d7a834c9fdd61731c457ca","","c3","Xanthir_after","Regill","0d37024170b172346b3769df92a971f5","f29ce2ba-cd66-4e1b-b9ab-85e88dee6474","""Areelu Vorlesh has been sentenced to death for her crimes."" {n}Regill stares down Nenio.{/n} ""Along with all her devoted followers.""","","Strings/Mechanics/Blueprints/World/Dialogs/c3/IvorySanctum/Xanthir_after/Cue_0104_Text.json","WOTR_Blueprints\World\Dialogs\c3\IvorySanctum\Xanthir_after\Cue_0104.jbp","no",""
"cc9fdeb818815d5429c2676e8379bf53","","c3","Xanthir_after","Regill","0d37024170b172346b3769df92a971f5","d4fc78e3-8dc1-466a-bb3c-a7825c51ebd7","""The defeated foe lectures the victor on reliable strategies for warfare. Typical.""","","Strings/Mechanics/Blueprints/World/Dialogs/c3/IvorySanctum/Xanthir_after/Cue_0072_Text.json","WOTR_Blueprints\World\Dialogs\c3\IvorySanctum\Xanthir_after\Cue_0072.jbp","no",""
"df7c978152647ca4cbb85ce4d6e0d46d","","c3","Xanthir_after","Seelah","54be53f0b35bf3c4592a97ae335fe765","cac696ef-b649-43ee-9207-6f7675a70d79","""Go easy with the praise there, friend. Areelu is a criminal whichever way you slice it, and you gushing compliments about her puts you on the same level.""","","Strings/Mechanics/Blueprints/World/Dialogs/c3/IvorySanctum/Xanthir_after/Cue_0105_Text.json","WOTR_Blueprints\World\Dialogs\c3\IvorySanctum\Xanthir_after\Cue_0105.jbp","no",""
"4bd7864ee07b59a4794195c7f6bd6596","","c3","Xanthir_after","Seelah","54be53f0b35bf3c4592a97ae335fe765","8c73e2c8-7812-4468-a049-98c8eaf6ea38","{n}Seelah frowns.{/n} ""What's with all the questions? We already know enough about this freak to destroy him once and for all. The best thing for everyone is if the knowledge of how he came to be like that dies with him.""","","Strings/Mechanics/Blueprints/World/Dialogs/c3/IvorySanctum/Xanthir_after/Cue_0094_Text.json","WOTR_Blueprints\World\Dialogs\c3\IvorySanctum\Xanthir_after\Cue_0094.jbp","no",""
"fa3695565bef3e9469ef22930de30128","","c3","Xanthir_after","Sosiel","1cbbbb892f93c3d439f8417ad7cbb6aa","338a9057-6595-410d-95de-7e507f376b31","""You rail against your allies and stupid students, but you're the one who chose to work with them, aren't you? Why? Are there really so few forces in the world you could have aligned yourself with?""","","Strings/Mechanics/Blueprints/World/Dialogs/c3/IvorySanctum/Xanthir_after/Cue_0079_Text.json","WOTR_Blueprints\World\Dialogs\c3\IvorySanctum\Xanthir_after\Cue_0079.jbp","no",""
"11c9df22219acfb4fb1352cea30f6057","","c3","Xanthir_before","Nenio","1b893f7cf2b150e4f8bc2b3c389ba71d","8052a118-e13e-4c62-bc88-2fb0fc0feefb","""Mr. Swarm That Walks, may I ask you a question in the interests of science? Aren't locusts generally afraid of sparrows? In your position, I would have thought it more sensible to turn into a flock of sparrows. But then you'd have to worry about cats. Hmm. Don't care to comment?"" {n}Nenio sighs.{/n}","","Strings/Mechanics/Blueprints/World/Dialogs/c3/IvorySanctum/Xanthir_before/Cue_0018_Text.json","WOTR_Blueprints\World\Dialogs\c3\IvorySanctum\Xanthir_before\Cue_0018.jbp","no",""
"ceba3aa22d2b89846b34b48684220ce6","","c3","Xanthir_before","Woljif","766435873b1361c4287c351de194e5f9","15aed777-5ddd-4b24-be1a-51330f7995f6","{n}Woljif's whisper is tinged with admiration.{/n} ""He's got a sharp tongue on him. He'd give my ol' gran a run for her money.""","","Strings/Mechanics/Blueprints/World/Dialogs/c3/IvorySanctum/Xanthir_before/Cue_0016_Text.json","WOTR_Blueprints\World\Dialogs\c3\IvorySanctum\Xanthir_before\Cue_0016.jbp","no",""
"94e914154c1e2294b90accc84e797578","","c3","ZanedraAndDemons","Seelah","54be53f0b35bf3c4592a97ae335fe765","d22f769e-3b3a-460b-b442-3b8b8edb4e46","""Oh no, {name}, it looks like we're done for! This fearsome horde's going to overwhelm us at any moment... I'm so afraid, I can barely stand or hold my sword!"" {n}Seelah barks a laugh, piercing the cultist with a glare.{/n}","","Strings/Mechanics/Blueprints/World/Dialogs/c3/IvorySanctum/ZanedraAndDemons/Cue_0017_Text.json","WOTR_Blueprints\World\Dialogs\c3\IvorySanctum\ZanedraAndDemons\Cue_0017.jbp","no",""
"a487ad138f845964aacbfd6fdbeed790","","c3","ZanedraInTemple","Arueshalae","a352873d37ec6c54c9fa8f6da3a6b3e1","fa6c80d0-4ead-493c-a2cb-4adab6b7b9f4","{n}Red sparks slowly start to burn in the succubus's eyes, but then she flinches and looks at the Count with the same horror as she might a venomous snake.{/n} ""Your idea of fun is cruel! Why are you making sport of me? If you got your way, don't you know what I could do to my companions? What I could do to you?""","","Strings/Mechanics/Blueprints/World/Dialogs/c3/TempleOfDelamere/ZanedraInTemple/Cue_0041_Text.json","WOTR_Blueprints\World\Dialogs\c3\TempleOfDelamere\ZanedraInTemple\Cue_0041.jbp","no",""
"76c9e8e992a07af48a55b34d961692c7","","c3","ZanedraInTemple","Arueshalae","a352873d37ec6c54c9fa8f6da3a6b3e1","df1e486b-7dca-4531-8833-450767e1eecd","""You talk like a demon, but you are not one. Don't you realize that in the eyes of your masters, you are a piece of mortal scum, just like the people you torment?""","","Strings/Mechanics/Blueprints/World/Dialogs/c3/TempleOfDelamere/ZanedraInTemple/Cue_0037_Text.json","WOTR_Blueprints\World\Dialogs\c3\TempleOfDelamere\ZanedraInTemple\Cue_0037.jbp","no",""
"b557c034bf9d80046a42693121fc60ba","","c3","ZanedraInTemple","Daeran","096fc4a96d675bb45a0396bcaa7aa993","ec3fced1-f029-41ef-a6db-402f62bf20fb","{n}Daeran's whisper becomes insinuating and chillingly compelling.{/n} ""That won't make her understand... Show her what a real demon looks like. Let her see your true self, let her tremble, plead, and finally, realize what she is for you and your kind...""","","Strings/Mechanics/Blueprints/World/Dialogs/c3/TempleOfDelamere/ZanedraInTemple/Cue_0040_Text.json","WOTR_Blueprints\World\Dialogs\c3\TempleOfDelamere\ZanedraInTemple\Cue_0040.jbp","no",""
"c731f4606200d714383a82f158336656","","c3","ZanedraInTemple","Daeran","096fc4a96d675bb45a0396bcaa7aa993","85d7e420-e141-4e49-a4eb-18b4ac075d09","""Ah, Arueshalae, Arueshalae. Now the threats have started. Demons are supposed to frighten upstart mortals. But wait, you're not like that!""","","Strings/Mechanics/Blueprints/World/Dialogs/c3/TempleOfDelamere/ZanedraInTemple/Cue_0042_Text.json","WOTR_Blueprints\World\Dialogs\c3\TempleOfDelamere\ZanedraInTemple\Cue_0042.jbp","no",""
"d8d65743ba3ac2f4da5b6a073d0c224b","","c3","ZanedraInTemple","Regill","0d37024170b172346b3769df92a971f5","4c193640-2a87-4fc2-aa07-110a79b2a943","""It is better to kill enemies without any excess emotion, methodically. But I cannot deny that when I dispatch this smirking cultist from this world, I will do so with sincere pleasure.""","","Strings/Mechanics/Blueprints/World/Dialogs/c3/TempleOfDelamere/ZanedraInTemple/Cue_0031_Text.json","WOTR_Blueprints\World\Dialogs\c3\TempleOfDelamere\ZanedraInTemple\Cue_0031.jbp","no",""
"de2557a7149ff1047be5a6c8971bfd79","","c3","ZanedraInTemple","Seelah","54be53f0b35bf3c4592a97ae335fe765","1e68ad5f-1b82-4edc-8619-59dac707a278","{n}Seelah is muttering promises of a slow, painful death.{/n} ""Let the boy go, and you will have the chance to survive this day and stand trial for your deeds. One chance.""","","Strings/Mechanics/Blueprints/World/Dialogs/c3/TempleOfDelamere/ZanedraInTemple/Cue_0032_Text.json","WOTR_Blueprints\World\Dialogs\c3\TempleOfDelamere\ZanedraInTemple\Cue_0032.jbp","no",""
"895d663ef9e44f59bdd2b7fedddd5c5e","","c3","ZanedraInTemple","Seelah","54be53f0b35bf3c4592a97ae335fe765","f06ae54c-2cfe-4f84-95dc-8a647b3216f9","""Liar! You couldn't have been. Deskari was responsible for Sarkoris's destruction, and it wasn't until much later that Baphomet joined the war.""","","Strings/Mechanics/Blueprints\World\Dialogs\c3\TempleOfDelamere\ZanedraInTemple\Cue_0005_Text.json","WOTR_Blueprints\World\Dialogs\c3\TempleOfDelamere\ZanedraInTemple\Cue_0005.jbp","no",""
"602a1623ecd241a9bd4206c4d1065422","","c3","ZanedraInTemple","Ulbrig","42f0d5ec3dc844feb44b04507a7c1bfc","7b928d86-c334-4b9c-9ab1-200d361b09ac","""How long?"" {n}Ulbrig's face is a grimace of anger and pain.{/n} ""How long have you been hiding under our houses and shrines? Tainting our land, poisoning people with your lies?""","","Strings/Mechanics/Blueprints\World\Dialogs\c3\TempleOfDelamere\ZanedraInTemple\Cue_3_Text.json","WOTR_Blueprints\World\Dialogs\c3\TempleOfDelamere\ZanedraInTemple\Cue_3.jbp","no",""
"3fd4f4070ee89f243b377dccfd0756c7","","c3","ZanedraInTemple","Wenduag","ae766624c03058440a036de90a7f2009","ad44c214-18c7-4e25-8b8b-21a9552ece99","""Now that's a threat! The rabbit priest will die! Right, let's turn around and go!""","","Strings/Mechanics/Blueprints/World/Dialogs/c3/TempleOfDelamere/ZanedraInTemple/Cue_0034_Text.json","WOTR_Blueprints\World\Dialogs\c3\TempleOfDelamere\ZanedraInTemple\Cue_0034.jbp","no",""
"b67972a29f60fef4c80ba245d9b82b06","","c4","Alinythia","Camellia","397b090721c41044ea3220445300e1b8","dbf85464-f1ed-4978-8a10-ea0543f0e93d","""So poetic."" {n}A smile pulls at the corner of Camellia's lips.{/n}","","Strings/Mechanics/Blueprints/World/Dialogs/c4/Mythic_Lich/Alinythia/Cue_0040_Text.json","WOTR_Blueprints\World\Dialogs\c4\Mythic_Lich\Alinythia\Cue_0040.jbp","no",""
"5247118e28814ba4dbeeb6a63446bd92","","c4","Alinythia","Greybor","f72bb7c48bb3e45458f866045448fb58","00321ebf-02a6-409a-83d4-39dd84bc21b2","""She was weaker, but she chose the right time and the right weapon. The work of a true professional.""","","Strings/Mechanics/Blueprints/World/Dialogs/c4/Mythic_Lich/Alinythia/Cue_0043_Text.json","WOTR_Blueprints\World\Dialogs\c4\Mythic_Lich\Alinythia\Cue_0043.jbp","no",""
"5e7d3f5906cc0a441b29a1fb6baccf42","","c4","Alinythia","Nenio","1b893f7cf2b150e4f8bc2b3c389ba71d","15f7bccb-5ef2-407b-bb42-e40be8dedb2c","""How interesting! By the way, did you know that crossbow bolts can be used to pin your notes to walls, cabinets, and even doors — so you can always find them when you need them! Thus, their utility for science can be considered equal to, or even more significant than, their utility for killing!""","","Strings/Mechanics/Blueprints/World/Dialogs/c4/Mythic_Lich/Alinythia/Cue_0044_Text.json","WOTR_Blueprints\World\Dialogs\c4\Mythic_Lich\Alinythia\Cue_0044.jbp","no",""
"3c74efc87f137884581ce5c3279d95f7","","c4","ArenaHealer_dialogue","Arueshalae","a352873d37ec6c54c9fa8f6da3a6b3e1","b4abcb48-1152-44e5-9d81-9454dac46764","{n}Arueshalae gives you a worried glance.{/n} ""Please don't do that! By joining your flesh with the flesh of a creature from the Abyss, you allow its corruption to taint you! I've seen them graft the body parts of demons onto mortals just for fun. The mortals could not withstand this wicked corruption, and their souls became evil.""","","Strings/Mechanics/Blueprints/World/Dialogs/c4/BattleBliss/ArenaHealer_dialogue/Cue_0040_Text.json","WOTR_Blueprints\World\Dialogs\c4\BattleBliss\ArenaHealer_dialogue\Cue_0040.jbp","no",""
"1805b1c82067f1940a43f01cd5b9999a","","c4","ArenaHealer_dialogue","Arueshalae","a352873d37ec6c54c9fa8f6da3a6b3e1","39fdabf4-b71d-4792-b82f-18e87fd8a96b","{n}Arueshalae glances at you with an enigmatic smile.{/n} ""I really have changed, stitcher. You cannot begin to fathom the price I've had to pay for the transformation, but it happened without the help of a scalpel.""","","Strings/Mechanics/Blueprints/World/Dialogs/c4/BattleBliss/ArenaHealer_dialogue/Cue_0064_Text.json","WOTR_Blueprints\World\Dialogs\c4\BattleBliss\ArenaHealer_dialogue\Cue_0064.jbp","no",""
"c5f41b49747a13e4f9066f957bf08df4","","c4","ArenaHealer_dialogue","Camellia","397b090721c41044ea3220445300e1b8","c8565421-875e-4fc4-b9d3-05d2af67babc","""Oh, please. There's no need to fret. It's not as though she's in any danger of ruining her good looks — she can't possibly get any uglier than she is right now.""","","Strings/Mechanics/Blueprints/World/Dialogs/c4/BattleBliss/ArenaHealer_dialogue/Cue_0067_Text.json","WOTR_Blueprints\World\Dialogs\c4\BattleBliss\ArenaHealer_dialogue\Cue_0067.jbp","no",""
